dir,experiment,benchmark,rob,bp,l1d,l1i,l2,issue_width,commit_width,simInsts,IPC,CPI,L1D_miss_rate,L2_miss_rate,console_exists,status
results/experiments/compute_rob64_bpTournamentBP_l1d16kB_l2256kB_iw4_cw4,compute_rob64_bpTournamentBP_l1d16kB_l2256kB_iw4_cw4,compute,64,TournamentBP,16kB,,256kB,4,4,889.0,0.178873,5.590551,0.250549,0.970588,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d16kB_l2512kB_iw2_cw2,compute_rob64_bpTournamentBP_l1d16kB_l2512kB_iw2_cw2,compute,64,TournamentBP,16kB,,512kB,2,2,862.0,0.17351,5.763341,0.270341,0.969388,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d16kB_l2512kB_iw2_cw4,compute_rob64_bpTournamentBP_l1d16kB_l2512kB_iw2_cw4,compute,64,TournamentBP,16kB,,512kB,2,4,862.0,0.173197,5.773782,0.271053,0.969388,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d16kB_l2512kB_iw4_cw2,compute_rob64_bpTournamentBP_l1d16kB_l2512kB_iw4_cw2,compute,64,TournamentBP,16kB,,512kB,4,2,889.0,0.178156,5.613048,0.25,0.970588,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d16kB_l2512kB_iw4_cw4,compute_rob64_bpTournamentBP_l1d16kB_l2512kB_iw4_cw4,compute,64,TournamentBP,16kB,,512kB,4,4,889.0,0.178873,5.590551,0.250549,0.970588,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d32kB_l2128kB_iw2_cw2,compute_rob64_bpTournamentBP_l1d32kB_l2128kB_iw2_cw2,compute,64,TournamentBP,32kB,,128kB,2,2,862.0,0.17351,5.763341,0.257218,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d32kB_l2128kB_iw2_cw4,compute_rob64_bpTournamentBP_l1d32kB_l2128kB_iw2_cw4,compute,64,TournamentBP,32kB,,128kB,2,4,862.0,0.173197,5.773782,0.257895,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d32kB_l2128kB_iw4_cw2,compute_rob64_bpTournamentBP_l1d32kB_l2128kB_iw4_cw2,compute,64,TournamentBP,32kB,,128kB,4,2,889.0,0.178121,5.614173,0.238938,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d32kB_l2128kB_iw4_cw4,compute_rob64_bpTournamentBP_l1d32kB_l2128kB_iw4_cw4,compute,64,TournamentBP,32kB,,128kB,4,4,889.0,0.178837,5.591676,0.23956,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d32kB_l21MB_iw2_cw2,compute_rob64_bpTournamentBP_l1d32kB_l21MB_iw2_cw2,compute,64,TournamentBP,32kB,,1,2,2,862.0,0.17351,5.763341,0.257218,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d32kB_l21MB_iw2_cw4,compute_rob64_bpTournamentBP_l1d32kB_l21MB_iw2_cw4,compute,64,TournamentBP,32kB,,1,2,4,862.0,0.173197,5.773782,0.257895,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d32kB_l21MB_iw4_cw2,compute_rob64_bpTournamentBP_l1d32kB_l21MB_iw4_cw2,compute,64,TournamentBP,32kB,,1,4,2,889.0,0.178121,5.614173,0.238938,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d32kB_l21MB_iw4_cw4,compute_rob64_bpTournamentBP_l1d32kB_l21MB_iw4_cw4,compute,64,TournamentBP,32kB,,1,4,4,889.0,0.178837,5.591676,0.23956,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d32kB_l2256kB_iw2_cw2,compute_rob64_bpTournamentBP_l1d32kB_l2256kB_iw2_cw2,compute,64,TournamentBP,32kB,,256kB,2,2,862.0,0.17351,5.763341,0.257218,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d32kB_l2256kB_iw2_cw4,compute_rob64_bpTournamentBP_l1d32kB_l2256kB_iw2_cw4,compute,64,TournamentBP,32kB,,256kB,2,4,862.0,0.173197,5.773782,0.257895,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d32kB_l2256kB_iw4_cw2,compute_rob64_bpTournamentBP_l1d32kB_l2256kB_iw4_cw2,compute,64,TournamentBP,32kB,,256kB,4,2,889.0,0.178121,5.614173,0.238938,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d32kB_l2256kB_iw4_cw4,compute_rob64_bpTournamentBP_l1d32kB_l2256kB_iw4_cw4,compute,64,TournamentBP,32kB,,256kB,4,4,889.0,0.178837,5.591676,0.23956,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d32kB_l2512kB_iw2_cw2,compute_rob64_bpTournamentBP_l1d32kB_l2512kB_iw2_cw2,compute,64,TournamentBP,32kB,,512kB,2,2,862.0,0.17351,5.763341,0.257218,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d32kB_l2512kB_iw2_cw4,compute_rob64_bpTournamentBP_l1d32kB_l2512kB_iw2_cw4,compute,64,TournamentBP,32kB,,512kB,2,4,862.0,0.173197,5.773782,0.257895,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d32kB_l2512kB_iw4_cw2,compute_rob64_bpTournamentBP_l1d32kB_l2512kB_iw4_cw2,compute,64,TournamentBP,32kB,,512kB,4,2,889.0,0.178121,5.614173,0.238938,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d32kB_l2512kB_iw4_cw4,compute_rob64_bpTournamentBP_l1d32kB_l2512kB_iw4_cw4,compute,64,TournamentBP,32kB,,512kB,4,4,889.0,0.178837,5.591676,0.23956,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d64kB_l2128kB_iw2_cw2,compute_rob64_bpTournamentBP_l1d64kB_l2128kB_iw2_cw2,compute,64,TournamentBP,64kB,,128kB,2,2,862.0,0.17351,5.763341,0.257218,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d64kB_l2128kB_iw2_cw4,compute_rob64_bpTournamentBP_l1d64kB_l2128kB_iw2_cw4,compute,64,TournamentBP,64kB,,128kB,2,4,862.0,0.173197,5.773782,0.257895,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d64kB_l2128kB_iw4_cw2,compute_rob64_bpTournamentBP_l1d64kB_l2128kB_iw4_cw2,compute,64,TournamentBP,64kB,,128kB,4,2,889.0,0.178121,5.614173,0.238938,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d64kB_l2128kB_iw4_cw4,compute_rob64_bpTournamentBP_l1d64kB_l2128kB_iw4_cw4,compute,64,TournamentBP,64kB,,128kB,4,4,889.0,0.178837,5.591676,0.23956,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d64kB_l21MB_iw2_cw2,compute_rob64_bpTournamentBP_l1d64kB_l21MB_iw2_cw2,compute,64,TournamentBP,64kB,,1,2,2,862.0,0.17351,5.763341,0.257218,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d64kB_l21MB_iw2_cw4,compute_rob64_bpTournamentBP_l1d64kB_l21MB_iw2_cw4,compute,64,TournamentBP,64kB,,1,2,4,862.0,0.173197,5.773782,0.257895,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d64kB_l21MB_iw4_cw2,compute_rob64_bpTournamentBP_l1d64kB_l21MB_iw4_cw2,compute,64,TournamentBP,64kB,,1,4,2,889.0,0.178121,5.614173,0.238938,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d64kB_l21MB_iw4_cw4,compute_rob64_bpTournamentBP_l1d64kB_l21MB_iw4_cw4,compute,64,TournamentBP,64kB,,1,4,4,889.0,0.178837,5.591676,0.23956,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d64kB_l2256kB_iw2_cw2,compute_rob64_bpTournamentBP_l1d64kB_l2256kB_iw2_cw2,compute,64,TournamentBP,64kB,,256kB,2,2,862.0,0.17351,5.763341,0.257218,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d64kB_l2256kB_iw2_cw4,compute_rob64_bpTournamentBP_l1d64kB_l2256kB_iw2_cw4,compute,64,TournamentBP,64kB,,256kB,2,4,862.0,0.173197,5.773782,0.257895,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d64kB_l2256kB_iw4_cw2,compute_rob64_bpTournamentBP_l1d64kB_l2256kB_iw4_cw2,compute,64,TournamentBP,64kB,,256kB,4,2,889.0,0.178121,5.614173,0.238938,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d64kB_l2256kB_iw4_cw4,compute_rob64_bpTournamentBP_l1d64kB_l2256kB_iw4_cw4,compute,64,TournamentBP,64kB,,256kB,4,4,889.0,0.178837,5.591676,0.23956,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d64kB_l2512kB_iw2_cw2,compute_rob64_bpTournamentBP_l1d64kB_l2512kB_iw2_cw2,compute,64,TournamentBP,64kB,,512kB,2,2,862.0,0.17351,5.763341,0.257218,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d64kB_l2512kB_iw2_cw4,compute_rob64_bpTournamentBP_l1d64kB_l2512kB_iw2_cw4,compute,64,TournamentBP,64kB,,512kB,2,4,862.0,0.173197,5.773782,0.257895,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d64kB_l2512kB_iw4_cw2,compute_rob64_bpTournamentBP_l1d64kB_l2512kB_iw4_cw2,compute,64,TournamentBP,64kB,,512kB,4,2,889.0,0.178121,5.614173,0.238938,1.0,True,ok
results/experiments/compute_rob64_bpTournamentBP_l1d64kB_l2512kB_iw4_cw4,compute_rob64_bpTournamentBP_l1d64kB_l2512kB_iw4_cw4,compute,64,TournamentBP,64kB,,512kB,4,4,889.0,0.178837,5.591676,0.23956,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l132kB_l2256kB,ptrchase_rob128_bpBiModeBP_l132kB_l2256kB,ptrchase,128,BiModeBP,,32kB,256kB,,,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob128_bpBiModeBP_l132kB_l2256kB_iw2_cw2,ptrchase_rob128_bpBiModeBP_l132kB_l2256kB_iw2_cw2,ptrchase,128,BiModeBP,,32kB,256kB,2,2,5000000.0,0.240034,4.166069,0.077666,0.947159,False,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l132kB_l2256kB_iw2_cw4,ptrchase_rob128_bpBiModeBP_l132kB_l2256kB_iw2_cw4,ptrchase,128,BiModeBP,,32kB,256kB,2,4,5000000.0,0.270623,3.695174,0.078542,0.947149,False,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l132kB_l2256kB_iw4_cw2,ptrchase_rob128_bpBiModeBP_l132kB_l2256kB_iw4_cw2,ptrchase,128,BiModeBP,,32kB,256kB,4,2,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob128_bpBiModeBP_l132kB_l2256kB_iw4_cw4,ptrchase_rob128_bpBiModeBP_l132kB_l2256kB_iw4_cw4,ptrchase,128,BiModeBP,,32kB,256kB,4,4,5000000.0,0.269321,3.713041,0.077656,0.947045,False,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l132kB_l2512kB,ptrchase_rob128_bpBiModeBP_l132kB_l2512kB,ptrchase,128,BiModeBP,,32kB,512kB,,,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob128_bpBiModeBP_l132kB_l2512kB_iw2_cw2,ptrchase_rob128_bpBiModeBP_l132kB_l2512kB_iw2_cw2,ptrchase,128,BiModeBP,,32kB,512kB,2,2,5000000.0,0.243943,4.099316,0.076998,0.891105,False,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l132kB_l2512kB_iw2_cw4,ptrchase_rob128_bpBiModeBP_l132kB_l2512kB_iw2_cw4,ptrchase,128,BiModeBP,,32kB,512kB,2,4,5000000.0,0.275363,3.631572,0.077879,0.891114,False,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l132kB_l2512kB_iw4_cw2,ptrchase_rob128_bpBiModeBP_l132kB_l2512kB_iw4_cw2,ptrchase,128,BiModeBP,,32kB,512kB,4,2,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob128_bpBiModeBP_l132kB_l2512kB_iw4_cw4,ptrchase_rob128_bpBiModeBP_l132kB_l2512kB_iw4_cw4,ptrchase,128,BiModeBP,,32kB,512kB,4,4,5000000.0,0.273973,3.64999,0.076984,0.891021,False,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l164kB_l2256kB,ptrchase_rob128_bpBiModeBP_l164kB_l2256kB,ptrchase,128,BiModeBP,,64kB,256kB,,,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob128_bpBiModeBP_l164kB_l2256kB_iw2_cw2,ptrchase_rob128_bpBiModeBP_l164kB_l2256kB_iw2_cw2,ptrchase,128,BiModeBP,,64kB,256kB,2,2,5000000.0,0.240004,4.166603,0.076997,0.955775,False,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l164kB_l2256kB_iw2_cw4,ptrchase_rob128_bpBiModeBP_l164kB_l2256kB_iw2_cw4,ptrchase,128,BiModeBP,,64kB,256kB,2,4,5000000.0,0.270819,3.692503,0.07787,0.955756,False,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l164kB_l2256kB_iw4_cw2,ptrchase_rob128_bpBiModeBP_l164kB_l2256kB_iw4_cw2,ptrchase,128,BiModeBP,,64kB,256kB,4,2,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob128_bpBiModeBP_l164kB_l2256kB_iw4_cw4,ptrchase_rob128_bpBiModeBP_l164kB_l2256kB_iw4_cw4,ptrchase,128,BiModeBP,,64kB,256kB,4,4,5000000.0,0.26931,3.713189,0.076977,0.955741,False,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l164kB_l2512kB,ptrchase_rob128_bpBiModeBP_l164kB_l2512kB,ptrchase,128,BiModeBP,,64kB,512kB,,,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob128_bpBiModeBP_l164kB_l2512kB_iw2_cw2,ptrchase_rob128_bpBiModeBP_l164kB_l2512kB_iw2_cw2,ptrchase,128,BiModeBP,,64kB,512kB,2,2,5000000.0,0.244149,4.095857,0.076332,0.899179,False,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l164kB_l2512kB_iw2_cw4,ptrchase_rob128_bpBiModeBP_l164kB_l2512kB_iw2_cw4,ptrchase,128,BiModeBP,,64kB,512kB,2,4,5000000.0,0.275599,3.628457,0.077207,0.89918,False,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l164kB_l2512kB_iw4_cw2,ptrchase_rob128_bpBiModeBP_l164kB_l2512kB_iw4_cw2,ptrchase,128,BiModeBP,,64kB,512kB,4,2,,,,,,False,empty-or-missing
results/experiments/ptrchase_rob128_bpBiModeBP_l164kB_l2512kB_iw4_cw4,ptrchase_rob128_bpBiModeBP_l164kB_l2512kB_iw4_cw4,ptrchase,128,BiModeBP,,64kB,512kB,4,4,5000000.0,0.274043,3.649067,0.076306,0.899171,False,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d16kB_l2128kB_iw2_cw2,ptrchase_rob128_bpBiModeBP_l1d16kB_l2128kB_iw2_cw2,ptrchase,128,BiModeBP,16kB,,128kB,2,2,776.0,0.155169,6.444588,0.236534,0.969072,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d16kB_l2128kB_iw2_cw4,ptrchase_rob128_bpBiModeBP_l1d16kB_l2128kB_iw2_cw4,ptrchase,128,BiModeBP,16kB,,128kB,2,4,776.0,0.155169,6.444588,0.232941,0.969072,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d16kB_l2128kB_iw4_cw2,ptrchase_rob128_bpBiModeBP_l1d16kB_l2128kB_iw4_cw2,ptrchase,128,BiModeBP,16kB,,128kB,4,2,883.0,0.176565,5.663647,0.206379,0.970297,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d16kB_l2128kB_iw4_cw4,ptrchase_rob128_bpBiModeBP_l1d16kB_l2128kB_iw4_cw4,ptrchase,128,BiModeBP,16kB,,128kB,4,4,883.0,0.176565,5.663647,0.205224,0.970588,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d16kB_l21MB_iw2_cw2,ptrchase_rob128_bpBiModeBP_l1d16kB_l21MB_iw2_cw2,ptrchase,128,BiModeBP,16kB,,1,2,2,776.0,0.155169,6.444588,0.236534,0.969072,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d16kB_l21MB_iw2_cw4,ptrchase_rob128_bpBiModeBP_l1d16kB_l21MB_iw2_cw4,ptrchase,128,BiModeBP,16kB,,1,2,4,776.0,0.155169,6.444588,0.232941,0.969072,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d16kB_l21MB_iw4_cw2,ptrchase_rob128_bpBiModeBP_l1d16kB_l21MB_iw4_cw2,ptrchase,128,BiModeBP,16kB,,1,4,2,883.0,0.176565,5.663647,0.206379,0.970297,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d16kB_l21MB_iw4_cw4,ptrchase_rob128_bpBiModeBP_l1d16kB_l21MB_iw4_cw4,ptrchase,128,BiModeBP,16kB,,1,4,4,883.0,0.176565,5.663647,0.205224,0.970588,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d16kB_l2256kB_iw2_cw2,ptrchase_rob128_bpBiModeBP_l1d16kB_l2256kB_iw2_cw2,ptrchase,128,BiModeBP,16kB,,256kB,2,2,776.0,0.155169,6.444588,0.236534,0.969072,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d16kB_l2256kB_iw2_cw4,ptrchase_rob128_bpBiModeBP_l1d16kB_l2256kB_iw2_cw4,ptrchase,128,BiModeBP,16kB,,256kB,2,4,776.0,0.155169,6.444588,0.232941,0.969072,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d16kB_l2256kB_iw4_cw2,ptrchase_rob128_bpBiModeBP_l1d16kB_l2256kB_iw4_cw2,ptrchase,128,BiModeBP,16kB,,256kB,4,2,883.0,0.176565,5.663647,0.206379,0.970297,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d16kB_l2256kB_iw4_cw4,ptrchase_rob128_bpBiModeBP_l1d16kB_l2256kB_iw4_cw4,ptrchase,128,BiModeBP,16kB,,256kB,4,4,883.0,0.176565,5.663647,0.205224,0.970588,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d16kB_l2512kB_iw2_cw2,ptrchase_rob128_bpBiModeBP_l1d16kB_l2512kB_iw2_cw2,ptrchase,128,BiModeBP,16kB,,512kB,2,2,776.0,0.155169,6.444588,0.236534,0.969072,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d16kB_l2512kB_iw2_cw4,ptrchase_rob128_bpBiModeBP_l1d16kB_l2512kB_iw2_cw4,ptrchase,128,BiModeBP,16kB,,512kB,2,4,776.0,0.155169,6.444588,0.232941,0.969072,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d16kB_l2512kB_iw4_cw2,ptrchase_rob128_bpBiModeBP_l1d16kB_l2512kB_iw4_cw2,ptrchase,128,BiModeBP,16kB,,512kB,4,2,883.0,0.176565,5.663647,0.206379,0.970297,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d16kB_l2512kB_iw4_cw4,ptrchase_rob128_bpBiModeBP_l1d16kB_l2512kB_iw4_cw4,ptrchase,128,BiModeBP,16kB,,512kB,4,4,883.0,0.176565,5.663647,0.205224,0.970588,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d32kB_l2128kB_iw2_cw2,ptrchase_rob128_bpBiModeBP_l1d32kB_l2128kB_iw2_cw2,ptrchase,128,BiModeBP,32kB,,128kB,2,2,776.0,0.155169,6.444588,0.224824,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d32kB_l2128kB_iw2_cw4,ptrchase_rob128_bpBiModeBP_l1d32kB_l2128kB_iw2_cw4,ptrchase,128,BiModeBP,32kB,,128kB,2,4,776.0,0.155169,6.444588,0.221176,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d32kB_l2128kB_iw4_cw2,ptrchase_rob128_bpBiModeBP_l1d32kB_l2128kB_iw4_cw2,ptrchase,128,BiModeBP,32kB,,128kB,4,2,883.0,0.176565,5.663647,0.196998,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d32kB_l2128kB_iw4_cw4,ptrchase_rob128_bpBiModeBP_l1d32kB_l2128kB_iw4_cw4,ptrchase,128,BiModeBP,32kB,,128kB,4,4,883.0,0.176565,5.663647,0.195896,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d32kB_l21MB_iw2_cw2,ptrchase_rob128_bpBiModeBP_l1d32kB_l21MB_iw2_cw2,ptrchase,128,BiModeBP,32kB,,1,2,2,776.0,0.155169,6.444588,0.224824,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d32kB_l21MB_iw2_cw4,ptrchase_rob128_bpBiModeBP_l1d32kB_l21MB_iw2_cw4,ptrchase,128,BiModeBP,32kB,,1,2,4,776.0,0.155169,6.444588,0.221176,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d32kB_l21MB_iw4_cw2,ptrchase_rob128_bpBiModeBP_l1d32kB_l21MB_iw4_cw2,ptrchase,128,BiModeBP,32kB,,1,4,2,883.0,0.176565,5.663647,0.196998,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d32kB_l21MB_iw4_cw4,ptrchase_rob128_bpBiModeBP_l1d32kB_l21MB_iw4_cw4,ptrchase,128,BiModeBP,32kB,,1,4,4,883.0,0.176565,5.663647,0.195896,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d32kB_l2256kB_iw2_cw2,ptrchase_rob128_bpBiModeBP_l1d32kB_l2256kB_iw2_cw2,ptrchase,128,BiModeBP,32kB,,256kB,2,2,776.0,0.155169,6.444588,0.224824,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d32kB_l2256kB_iw2_cw4,ptrchase_rob128_bpBiModeBP_l1d32kB_l2256kB_iw2_cw4,ptrchase,128,BiModeBP,32kB,,256kB,2,4,776.0,0.155169,6.444588,0.221176,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d32kB_l2256kB_iw4_cw2,ptrchase_rob128_bpBiModeBP_l1d32kB_l2256kB_iw4_cw2,ptrchase,128,BiModeBP,32kB,,256kB,4,2,883.0,0.176565,5.663647,0.196998,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d32kB_l2256kB_iw4_cw4,ptrchase_rob128_bpBiModeBP_l1d32kB_l2256kB_iw4_cw4,ptrchase,128,BiModeBP,32kB,,256kB,4,4,883.0,0.176565,5.663647,0.195896,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d32kB_l2512kB_iw2_cw2,ptrchase_rob128_bpBiModeBP_l1d32kB_l2512kB_iw2_cw2,ptrchase,128,BiModeBP,32kB,,512kB,2,2,776.0,0.155169,6.444588,0.224824,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d32kB_l2512kB_iw2_cw4,ptrchase_rob128_bpBiModeBP_l1d32kB_l2512kB_iw2_cw4,ptrchase,128,BiModeBP,32kB,,512kB,2,4,776.0,0.155169,6.444588,0.221176,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d32kB_l2512kB_iw4_cw2,ptrchase_rob128_bpBiModeBP_l1d32kB_l2512kB_iw4_cw2,ptrchase,128,BiModeBP,32kB,,512kB,4,2,883.0,0.176565,5.663647,0.196998,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d32kB_l2512kB_iw4_cw4,ptrchase_rob128_bpBiModeBP_l1d32kB_l2512kB_iw4_cw4,ptrchase,128,BiModeBP,32kB,,512kB,4,4,883.0,0.176565,5.663647,0.195896,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d64kB_l2128kB_iw2_cw2,ptrchase_rob128_bpBiModeBP_l1d64kB_l2128kB_iw2_cw2,ptrchase,128,BiModeBP,64kB,,128kB,2,2,776.0,0.155169,6.444588,0.224824,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d64kB_l2128kB_iw2_cw4,ptrchase_rob128_bpBiModeBP_l1d64kB_l2128kB_iw2_cw4,ptrchase,128,BiModeBP,64kB,,128kB,2,4,776.0,0.155169,6.444588,0.221176,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d64kB_l2128kB_iw4_cw2,ptrchase_rob128_bpBiModeBP_l1d64kB_l2128kB_iw4_cw2,ptrchase,128,BiModeBP,64kB,,128kB,4,2,883.0,0.176565,5.663647,0.196998,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d64kB_l2128kB_iw4_cw4,ptrchase_rob128_bpBiModeBP_l1d64kB_l2128kB_iw4_cw4,ptrchase,128,BiModeBP,64kB,,128kB,4,4,883.0,0.176565,5.663647,0.195896,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d64kB_l21MB_iw2_cw2,ptrchase_rob128_bpBiModeBP_l1d64kB_l21MB_iw2_cw2,ptrchase,128,BiModeBP,64kB,,1,2,2,776.0,0.155169,6.444588,0.224824,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d64kB_l21MB_iw2_cw4,ptrchase_rob128_bpBiModeBP_l1d64kB_l21MB_iw2_cw4,ptrchase,128,BiModeBP,64kB,,1,2,4,776.0,0.155169,6.444588,0.221176,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d64kB_l21MB_iw4_cw2,ptrchase_rob128_bpBiModeBP_l1d64kB_l21MB_iw4_cw2,ptrchase,128,BiModeBP,64kB,,1,4,2,883.0,0.176565,5.663647,0.196998,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d64kB_l21MB_iw4_cw4,ptrchase_rob128_bpBiModeBP_l1d64kB_l21MB_iw4_cw4,ptrchase,128,BiModeBP,64kB,,1,4,4,883.0,0.176565,5.663647,0.195896,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d64kB_l2256kB_iw2_cw2,ptrchase_rob128_bpBiModeBP_l1d64kB_l2256kB_iw2_cw2,ptrchase,128,BiModeBP,64kB,,256kB,2,2,776.0,0.155169,6.444588,0.224824,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d64kB_l2256kB_iw2_cw4,ptrchase_rob128_bpBiModeBP_l1d64kB_l2256kB_iw2_cw4,ptrchase,128,BiModeBP,64kB,,256kB,2,4,776.0,0.155169,6.444588,0.221176,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d64kB_l2256kB_iw4_cw2,ptrchase_rob128_bpBiModeBP_l1d64kB_l2256kB_iw4_cw2,ptrchase,128,BiModeBP,64kB,,256kB,4,2,883.0,0.176565,5.663647,0.196998,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d64kB_l2256kB_iw4_cw4,ptrchase_rob128_bpBiModeBP_l1d64kB_l2256kB_iw4_cw4,ptrchase,128,BiModeBP,64kB,,256kB,4,4,883.0,0.176565,5.663647,0.195896,1.0,True,ok
results/experiments/ptrchase_rob128_bpBiModeBP_l1d64kB_l2512kB_iw2_cw2,ptrchase_rob128_bpBiModeBP_l1d64kB_l2512kB_iw2_cw2,ptrchase,128,BiModeBP,64kB,,512kB,2,2,776.0,0.155169,6.444588,0.224824,1.0,True,ok
